Notes,Year,Year Code,Age Groups,Age Groups Code,Sex,Sex Code,Count,Population,Crude Rate,Month,Annual_Count,Date
,2007,2007.0,60-64 years ,60-64,Male,M,111.25,7034464,19.0,12,1335,2007-12-01
,2007,2007.0,65-69 years,65-69,Female,F,94.83333333333333,5824805,19.5,12,1138,2007-12-01
,2007,2007.0,65-69 years,65-69,Male,M,120.58333333333333,5145430,28.1,12,1447,2007-12-01
,2007,2007.0,70-74 years,70-74,Female,F,100.16666666666667,4770997,25.2,12,1202,2007-12-01
,2007,2007.0,70-74 years,70-74,Male,M,122.16666666666667,3957495,37.0,12,1466,2007-12-01
,2007,2007.0,75-79 years,75-79,Female,F,104.66666666666667,4225224,29.7,12,1256,2007-12-01
,2007,2007.0,75-79 years,75-79,Male,M,122.66666666666667,3175139,46.4,12,1472,2007-12-01
,2007,2007.0,80-84 years,80-84,Female,F,92.58333333333333,3469267,32.0,12,1111,2007-12-01
,2007,2007.0,80-84 years,80-84,Male,M,95.91666666666667,2217809,51.9,12,1151,2007-12-01
,2007,2007.0,85+ years,85+,Female,F,77.83333333333333,3446309,27.1,12,934,2007-12-01
,2007,2007.0,85+ years,85+,Male,M,66.58333333333333,1593236,50.1,12,799,2007-12-01
,2008,2008.0,30-34 years,30-34,Female,F,2.25,9625879,0.3,1,27,2008-01-01
,2008,2008.0,30-34 years,30-34,Male,M,2.9166666666666665,9678926,0.4,1,35,2008-01-01
,2008,2008.0,35-39 years,35-39,Female,F,7.166666666666667,10437809,0.8,1,86,2008-01-01
,2008,2008.0,35-39 years,35-39,Male,M,7.416666666666667,10379654,0.9,1,89,2008-01-01
,2008,2008.0,40-44 years,40-44,Female,F,14.666666666666666,10757924,1.6,1,176,2008-01-01
,2008,2008.0,40-44 years,40-44,Male,M,20.75,10617099,2.3,1,249,2008-01-01
,2008,2008.0,45-49 years,45-49,Female,F,32.166666666666664,11556983,3.3,1,386,2008-01-01
,2008,2008.0,45-49 years,45-49,Male,M,41.25,11263990,4.4,1,495,2008-01-01
,2008,2008.0,50-54 years,50-54,Female,F,53.0,11040553,5.8,1,636,2008-01-01
,2008,2008.0,50-54 years,50-54,Male,M,68.66666666666667,10598921,7.8,1,824,2008-01-01
,2008,2008.0,55-59 years,55-59,Female,F,72.91666666666667,9702238,9.0,1,875,2008-01-01
,2008,2008.0,55-59 years,55-59,Male,M,99.0,9112330,13.0,1,1188,2008-01-01
,2008,2008.0,60-64 years ,60-64,Female,F,90.0,7979525,13.5,1,1080,2008-01-01
,2008,2008.0,60-64 years ,60-64,Male,M,122.66666666666667,7362970,20.0,1,1472,2008-01-01
,2008,2008.0,65-69 years,65-69,Female,F,103.25,6147908,20.2,1,1239,2008-01-01
,2008,2008.0,65-69 years,65-69,Male,M,134.83333333333334,5446439,29.7,1,1618,2008-01-01
,2008,2008.0,70-74 years,70-74,Female,F,99.16666666666667,4856336,24.5,1,1190,2008-01-01
,2008,2008.0,70-74 years,70-74,Male,M,131.66666666666666,4054996,39.0,1,1580,2008-01-01
,2008,2008.0,75-79 years,75-79,Female,F,105.25,4178497,30.2,1,1263,2008-01-01
,2008,2008.0,75-79 years,75-79,Male,M,123.08333333333333,3167246,46.6,1,1477,2008-01-01
,2008,2008.0,80-84 years,80-84,Female,F,95.91666666666667,3477946,33.1,1,1151,2008-01-01
,2008,2008.0,80-84 years,80-84,Male,M,102.58333333333333,2252413,54.7,1,1231,2008-01-01
,2008,2008.0,85+ years,85+,Female,F,84.58333333333333,3533026,28.7,1,1015,2008-01-01
,2008,2008.0,85+ years,85+,Male,M,76.66666666666667,1662814,55.3,1,920,2008-01-01
,2008,2008.0,30-34 years,30-34,Female,F,2.25,9625879,0.3,2,27,2008-02-01
,2008,2008.0,30-34 years,30-34,Male,M,2.9166666666666665,9678926,0.4,2,35,2008-02-01
,2008,2008.0,35-39 years,35-39,Female,F,7.166666666666667,10437809,0.8,2,86,2008-02-01
,2008,2008.0,35-39 years,35-39,Male,M,7.416666666666667,10379654,0.9,2,89,2008-02-01
,2008,2008.0,40-44 years,40-44,Female,F,14.666666666666666,10757924,1.6,2,176,2008-02-01
,2008,2008.0,40-44 years,40-44,Male,M,20.75,10617099,2.3,2,249,2008-02-01
,2008,2008.0,45-49 years,45-49,Female,F,32.166666666666664,11556983,3.3,2,386,2008-02-01
,2008,2008.0,45-49 years,45-49,Male,M,41.25,11263990,4.4,2,495,2008-02-01
,2008,2008.0,50-54 years,50-54,Female,F,53.0,11040553,5.8,2,636,2008-02-01
,2008,2008.0,50-54 years,50-54,Male,M,68.66666666666667,10598921,7.8,2,824,2008-02-01
,2008,2008.0,55-59 years,55-59,Female,F,72.91666666666667,9702238,9.0,2,875,2008-02-01
,2008,2008.0,55-59 years,55-59,Male,M,99.0,9112330,13.0,2,1188,2008-02-01
,2008,2008.0,60-64 years ,60-64,Female,F,90.0,7979525,13.5,2,1080,2008-02-01
,2008,2008.0,60-64 years ,60-64,Male,M,122.66666666666667,7362970,20.0,2,1472,2008-02-01
,2008,2008.0,65-69 years,65-69,Female,F,103.25,6147908,20.2,2,1239,2008-02-01
,2008,2008.0,65-69 years,65-69,Male,M,134.83333333333334,5446439,29.7,2,1618,2008-02-01
,2008,2008.0,70-74 years,70-74,Female,F,99.16666666666667,4856336,24.5,2,1190,2008-02-01
,2008,2008.0,70-74 years,70-74,Male,M,131.66666666666666,4054996,39.0,2,1580,2008-02-01
,2008,2008.0,75-79 years,75-79,Female,F,105.25,4178497,30.2,2,1263,2008-02-01
,2008,2008.0,75-79 years,75-79,Male,M,123.08333333333333,3167246,46.6,2,1477,2008-02-01
,2008,2008.0,80-84 years,80-84,Female,F,95.91666666666667,3477946,33.1,2,1151,2008-02-01
,2008,2008.0,80-84 years,80-84,Male,M,102.58333333333333,2252413,54.7,2,1231,2008-02-01
,2008,2008.0,85+ years,85+,Female,F,84.58333333333333,3533026,28.7,2,1015,2008-02-01
,2008,2008.0,85+ years,85+,Male,M,76.66666666666667,1662814,55.3,2,920,2008-02-01
,2008,2008.0,30-34 years,30-34,Female,F,2.25,9625879,0.3,3,27,2008-03-01
,2008,2008.0,30-34 years,30-34,Male,M,2.9166666666666665,9678926,0.4,3,35,2008-03-01
,2008,2008.0,35-39 years,35-39,Female,F,7.166666666666667,10437809,0.8,3,86,2008-03-01
,2008,2008.0,35-39 years,35-39,Male,M,7.416666666666667,10379654,0.9,3,89,2008-03-01
,2008,2008.0,40-44 years,40-44,Female,F,14.666666666666666,10757924,1.6,3,176,2008-03-01
,2008,2008.0,40-44 years,40-44,Male,M,20.75,10617099,2.3,3,249,2008-03-01
,2008,2008.0,45-49 years,45-49,Female,F,32.166666666666664,11556983,3.3,3,386,2008-03-01
,2008,2008.0,45-49 years,45-49,Male,M,41.25,11263990,4.4,3,495,2008-03-01
,2008,2008.0,50-54 years,50-54,Female,F,53.0,11040553,5.8,3,636,2008-03-01
,2008,2008.0,50-54 years,50-54,Male,M,68.66666666666667,10598921,7.8,3,824,2008-03-01
,2008,2008.0,55-59 years,55-59,Female,F,72.91666666666667,9702238,9.0,3,875,2008-03-01
,2008,2008.0,55-59 years,55-59,Male,M,99.0,9112330,13.0,3,1188,2008-03-01
,2008,2008.0,60-64 years ,60-64,Female,F,90.0,7979525,13.5,3,1080,2008-03-01
,2008,2008.0,60-64 years ,60-64,Male,M,122.66666666666667,7362970,20.0,3,1472,2008-03-01
,2008,2008.0,65-69 years,65-69,Female,F,103.25,6147908,20.2,3,1239,2008-03-01
,2008,2008.0,65-69 years,65-69,Male,M,134.83333333333334,5446439,29.7,3,1618,2008-03-01
,2008,2008.0,70-74 years,70-74,Female,F,99.16666666666667,4856336,24.5,3,1190,2008-03-01
,2008,2008.0,70-74 years,70-74,Male,M,131.66666666666666,4054996,39.0,3,1580,2008-03-01
,2008,2008.0,75-79 years,75-79,Female,F,105.25,4178497,30.2,3,1263,2008-03-01
,2008,2008.0,75-79 years,75-79,Male,M,123.08333333333333,3167246,46.6,3,1477,2008-03-01
,2008,2008.0,80-84 years,80-84,Female,F,95.91666666666667,3477946,33.1,3,1151,2008-03-01
,2008,2008.0,80-84 years,80-84,Male,M,102.58333333333333,2252413,54.7,3,1231,2008-03-01
,2008,2008.0,85+ years,85+,Female,F,84.58333333333333,3533026,28.7,3,1015,2008-03-01
,2008,2008.0,85+ years,85+,Male,M,76.66666666666667,1662814,55.3,3,920,2008-03-01
,2008,2008.0,30-34 years,30-34,Female,F,2.25,9625879,0.3,4,27,2008-04-01
,2008,2008.0,30-34 years,30-34,Male,M,2.9166666666666665,9678926,0.4,4,35,2008-04-01
,2008,2008.0,35-39 years,35-39,Female,F,7.166666666666667,10437809,0.8,4,86,2008-04-01
,2008,2008.0,35-39 years,35-39,Male,M,7.416666666666667,10379654,0.9,4,89,2008-04-01
,2008,2008.0,40-44 years,40-44,Female,F,14.666666666666666,10757924,1.6,4,176,2008-04-01
,2008,2008.0,40-44 years,40-44,Male,M,20.75,10617099,2.3,4,249,2008-04-01
,2008,2008.0,45-49 years,45-49,Female,F,32.166666666666664,11556983,3.3,4,386,2008-04-01
,2008,2008.0,45-49 years,45-49,Male,M,41.25,11263990,4.4,4,495,2008-04-01
,2008,2008.0,50-54 years,50-54,Female,F,53.0,11040553,5.8,4,636,2008-04-01
,2008,2008.0,50-54 years,50-54,Male,M,68.66666666666667,10598921,7.8,4,824,2008-04-01
,2008,2008.0,55-59 years,55-59,Female,F,72.91666666666667,9702238,9.0,4,875,2008-04-01
,2008,2008.0,55-59 years,55-59,Male,M,99.0,9112330,13.0,4,1188,2008-04-01
,2008,2008.0,60-64 years ,60-64,Female,F,90.0,7979525,13.5,4,1080,2008-04-01
,2008,2008.0,60-64 years ,60-64,Male,M,122.66666666666667,7362970,20.0,4,1472,2008-04-01
,2008,2008.0,65-69 years,65-69,Female,F,103.25,6147908,20.2,4,1239,2008-04-01
